"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000177700",2234.83681543987,-0.132224987095088,0.0957454438564408,-1.38100552641799,0.167277261447421,0.382403595512721
"ENSG00000177706",1898.66238539391,-0.905859575811518,0.166694596627031,-5.4342467850852,5.50283784971163e-08,9.44027624293463e-07
"ENSG00000177707",1060.08814120066,-0.238658281418993,0.0896152149925367,-2.66314466175045,0.00774141255316686,0.0375557587958115
"ENSG00000177721",20.2957408292759,0.129869750311889,0.419443460709835,0.309623971946319,0.75684692456864,0.894234500586382
"ENSG00000177728",1134.09091793363,0.00681984342703522,0.0897514410682869,0.075985893327845,0.93943032124244,0.974870622408293
"ENSG00000177731",3824.79768240372,-0.177026066403745,0.0901692493280707,-1.96326428048275,0.0496154736333568,0.160181258542523
"ENSG00000177732",606.36941782878,0.574888223430444,0.137266740798822,4.18811009924829,2.81287057261557e-05,0.000284112924293502
"ENSG00000177733",2350.73885706262,0.0509127638999858,0.0925470546332833,0.550128408750846,0.582231302702899,0.789586170202078
"ENSG00000177738",45.1899003430855,-0.124796921768018,0.288646591241396,-0.432351967959497,0.665485622155257,0.842814362830774
"ENSG00000177764",9.78135474494584,0.276868069839982,0.595038324615669,0.465294516985623,0.641720560759781,0.828678583024022
"ENSG00000177788",6.43701854069565,0.138348207705472,0.726461451787973,0.190441223501905,0.848963397028331,0.938040258027624
"ENSG00000177830",1688.32512212009,0.138306102475542,0.100019311059618,1.38279399258312,0.166728041531668,0.381910227856292
"ENSG00000177839",62.3435446038759,0.216141456646208,0.245500866559469,0.880410157712625,0.378637155759815,0.626459868984927
"ENSG00000177842",13.0031623198673,-0.286739301748941,0.55214842320795,-0.519315621844943,0.603540661269437,0.803783463742445
"ENSG00000177853",367.753536645368,0.13481729996934,0.121939771427176,1.10560564770169,0.268897244254778,0.514712689576392
"ENSG00000177854",113.438645292817,-0.31599453001804,0.18700248131691,-1.68978789903076,0.091068539714595,0.248504156985851
"ENSG00000177855",80.9601249832576,0.325834378769313,0.223808375265402,1.45586320611516,0.145430438757996,0.348359077709612
"ENSG00000177868",272.237532617914,0.374503788757256,0.145751519042391,2.56946748286262,0.0101854950378314,0.0467215503033722
"ENSG00000177873",107.819679951954,-0.0459304415613518,0.189003525337633,-0.243013676487264,0.807994802680215,0.918414678057009
"ENSG00000177875",23.2090820084779,-0.90907195752388,0.413928968247449,-2.19620279627405,0.0280774313267585,0.103880730522697
"ENSG00000177879",2282.39925519716,-0.0947139282864616,0.094228165028311,-1.00515518112875,0.314822132596915,0.565268080232308
"ENSG00000177885",1104.38020722408,-0.0308225128042007,0.104168282077418,-0.295891534251215,0.767312916434693,0.89880666547395
"ENSG00000177888",559.757625315791,-0.0250691910863882,0.131287551464892,-0.190948729004913,0.848565762264854,0.937838772552505
"ENSG00000177889",895.520593648933,-0.305455979786632,0.100688309303517,-3.03367870510031,0.0024159157692294,0.0141930128235981
"ENSG00000177917",323.822905854786,-0.288526757524003,0.129884007525711,-2.22141865669558,0.0263226185511686,0.0987673763129855
"ENSG00000177932",250.200881219234,0.137583702031204,0.140841560887226,0.976868625741587,0.328634196012183,0.578085613955629
"ENSG00000177943",61.0641873806894,0.18046137181715,0.297447385891249,0.606700143880668,0.544049926682449,0.762321454153851
"ENSG00000177946",83.0889804526471,0.283147321415722,0.21875323679175,1.29436860257878,0.19553813039523,0.422548097080985
"ENSG00000177951",587.152809768269,0.165083128469278,0.105623489203811,1.56293954795163,0.118066814430367,0.300282748348405
"ENSG00000177954",12806.5815315792,0.114456896726876,0.0913187976515064,1.25337717611734,0.210068473716737,0.441426469785397
"ENSG00000177963",1917.03206378965,-0.0345731972942871,0.0821081380428859,-0.421069069624125,0.673704646696892,0.847250485855725
"ENSG00000177971",357.117974169969,-0.146914137354656,0.13495915692831,-1.08858221034009,0.27633816520048,0.523505526294001
"ENSG00000177981",536.569083274078,0.265357647875048,0.11832025190789,2.24270692122617,0.024915720030344,0.0948850863980806
"ENSG00000177989",42.4306255178314,-0.537611962180912,0.314784464050855,-1.70787323892217,0.0876598657181466,0.242136357582334
"ENSG00000177990",86.4021594604843,0.122823945465722,0.270165985251969,0.454624016976714,0.649379753322743,0.832868692045995
"ENSG00000178015",22.9769592996899,-2.5117385348541,0.488613312215607,-5.14054462303671,2.73943252791264e-07,4.16884250742652e-06
"ENSG00000178026",161.904199506295,0.391462955279857,0.190850503283348,2.05114971428012,0.0402523691867751,0.136814627750036
"ENSG00000178028",424.700820643446,0.476467883536095,0.114833818647683,4.14919480295198,3.33646794426684e-05,0.000329786945964987
"ENSG00000178031",1487.72863675416,1.13969090129477,0.159148471706116,7.16118030589276,7.99853620173937e-13,2.55981572438614e-11
"ENSG00000178033",698.138727044015,-0.314433451170507,0.141531541224338,-2.221649311881,0.0263070145724791,0.0987499559514434
"ENSG00000178035",2915.07277151961,0.212120824162086,0.0915806339282113,2.31621921648156,0.0205463024848711,0.081256206798158
"ENSG00000178038",34.8216106431077,1.11380669766998,0.339981704990945,3.27607833397871,0.00105259361590213,0.0069829277508559
"ENSG00000178053",153.800876319623,0.722102351422311,0.183091471436124,3.94394313267744,8.01526727029481e-05,0.000725724048623979
"ENSG00000178057",554.257677464633,0.143548368837396,0.121425431955823,1.18219360248701,0.237128890519826,0.475799008637916
"ENSG00000178074",430.0453145367,-0.17748559078994,0.132374012019459,-1.34078878536861,0.179989038335538,0.401218878691211
"ENSG00000178075",28.7485789299232,-0.0668674496730819,0.357510002072808,-0.187036584390341,0.851631948861901,0.93880112906661
"ENSG00000178078",32.6416458643734,0.437999254416397,0.340287169038849,1.28714595867232,0.198043419137449,0.426055528104721
"ENSG00000178081",23.4708650331036,-0.422483812559643,0.427769255701538,-0.987644172479793,0.323326944812118,0.572832339392796
"ENSG00000178082",376.87590478728,-0.016472848934332,0.132767265576781,-0.124073120454571,0.901257380455319,0.960035420067161
"ENSG00000178093",50.0367643502627,-0.147088098398038,0.271952123706569,-0.54086026758424,0.588603898785514,0.79400052768716
"ENSG00000178096",123.259162207586,0.162914621323825,0.201533652415343,0.808374280778041,0.418875153079956,0.664608357537395
"ENSG00000178104",7989.35967369379,-0.0385162680876053,0.0919206342178454,-0.419016561573373,0.675204028668195,0.848345966709218
"ENSG00000178105",268.210532188525,-0.271461312202256,0.133406687543138,-2.03484036071638,0.0418669385006339,0.140975237881596
"ENSG00000178115",191.178376773098,0.335115084435086,0.157120337521109,2.13285618986189,0.0329365251610172,0.117028260767345
"ENSG00000178127",5.38713033041521,0.256903812314754,0.785375638094821,0.32710947456679,0.743585086005061,0.887161705710449
"ENSG00000178146",66.4011288050782,-0.691562036024946,0.322285408841221,-2.14580622346963,0.031888441913521,0.114273259029002
"ENSG00000178149",325.527811401831,0.14966488785887,0.133172930627939,1.12383865965228,0.261081477578399,0.506969076733225
"ENSG00000178163",451.161724599256,0.123412883641405,0.113036095050089,1.09180066408626,0.274920727103645,0.521972777761168
"ENSG00000178177",159.98378627204,0.0419669253236428,0.191391741891043,0.219272393411488,0.826437865491072,0.927174210656603
"ENSG00000178184",59.419312449312,1.1312775415221,0.323569245390934,3.49624557227402,0.000471854233781935,0.00347724727373534
"ENSG00000178187",15.1548210261472,0.593801885910016,0.478686451912242,1.2404819136575,0.214797199800482,0.447475540063022
"ENSG00000178188",930.528291778944,0.0173272881335363,0.100842577687961,0.171825121201805,0.863575015375108,0.944053793655424
"ENSG00000178201",4.7350257768548,0.833538533752885,0.842646668340213,0.989191039459909,0.322569681655218,0.572271616608849
"ENSG00000178202",2263.93977210917,-0.0863933397597703,0.0909955120346146,-0.949424183985099,0.342404915187289,0.591884383752843
"ENSG00000178209",20319.6373232885,-0.861795528326039,0.11725363577535,-7.34984056253216,1.98443418697303e-13,6.90261296928186e-12
"ENSG00000178222",53.3642850097515,0.321822222729496,0.290444550151305,1.10803326336075,0.267847450611721,0.513769902821763
"ENSG00000178229",55.4633538254055,0.0602295646498365,0.262103676964648,0.229792902363442,0.818252700251074,0.923548048101069
"ENSG00000178234",999.208024256074,-0.212640172437146,0.0932813105068615,-2.27955815888226,0.0226339069100607,0.0876838818975432
"ENSG00000178252",2379.93494112454,0.296666489403615,0.0774767474739237,3.82910355785732,0.00012861088305726,0.00110400709429524
"ENSG00000178295",151.120452806771,0.00523765652756785,0.171128167158055,0.0306066301915705,0.975583254500182,0.989857277238155
"ENSG00000178297",25.5033147069673,0.26896439462504,0.370570684466168,0.725811311848645,0.46795445136698,0.704571179471066
"ENSG00000178301",84.8581919015469,0.902004158860794,0.235237160718561,3.83444586775962,0.000125847682589356,0.00108338439794315
"ENSG00000178307",373.662887477732,-0.38567462792061,0.135310690531818,-2.85028940732455,0.00436794649196347,0.0233605401876515
"ENSG00000178338",172.513380324691,0.040525463830237,0.17157619597152,0.236195141177764,0.813281249649578,0.920921415044375
"ENSG00000178342",16.4422352794193,-1.22216489407852,0.536832999305341,-2.27662028165182,0.0228089106728636,0.0882114162425556
"ENSG00000178343",26.0544615951995,0.825016537831285,0.421365949237714,1.95795730367821,0.0502350229207452,0.161385290505879
"ENSG00000178381",176.089238580898,-0.115292342161792,0.154881218351689,-0.744392014659889,0.456639348538914,0.696026375262174
"ENSG00000178385",141.001273001945,-0.108366615359481,0.226793195583173,-0.477821281546076,0.632777412720435,0.822729356501428
"ENSG00000178386",16.9650901303045,0.578623211591983,0.475106137734937,1.21788199653779,0.223268818658779,0.458497558079995
"ENSG00000178397",267.783681055083,0.158641278000558,0.131844887594646,1.20324178581953,0.228882769153343,0.465884515883973
"ENSG00000178401",29.6976963221067,0.722964666944856,0.349013536221347,2.07145165420274,0.0383166079932015,0.131678169525368
"ENSG00000178404",7.61145126474996,0.621252148104072,0.751070705436371,0.827155344506648,0.408149018494129,0.65538089432557
"ENSG00000178409",41.853011627903,0.0923415870529469,0.311527068073131,0.296415934654094,0.766912457734792,0.898629684819242
"ENSG00000178425",456.156270553556,0.725764781365483,0.114389139266683,6.34470008270153,2.22859175632758e-10,5.3040448238418e-09
"ENSG00000178429",1909.22804849622,0.130485254121079,0.099889539881585,1.30629547674125,0.191452094740908,0.417221074388204
"ENSG00000178440",26.9579447918996,0.194168720402882,0.39078425725946,0.496869351300312,0.619281185751662,0.813933066224629
"ENSG00000178449",222.264356122612,-0.473658477417489,0.152050695499922,-3.11513522421034,0.00183860600755069,0.0112298315403554
"ENSG00000178458",864.44255858308,0.222615889517415,0.104760821037211,2.12499183677018,0.0335872940587871,0.118848362991207
"ENSG00000178460",16.602989762651,0.141682864080526,0.479107408612725,0.295722548918152,0.767441975435176,0.898878510153345
"ENSG00000178464",1058.81362582947,-0.00552493712376435,0.0954528882673981,-0.0578812985552308,0.953843179735299,0.981628193538417
"ENSG00000178467",469.069683663983,-0.220590578558986,0.112963752765294,-1.95275540303011,0.050848585304174,0.162907149717391
"ENSG00000178498",395.37344638262,0.313482665540366,0.13734782301162,2.28239995848965,0.0224657377927792,0.0871635795758606
"ENSG00000178502",65.8328389709273,0.243032686547454,0.244378436541863,0.99449317209222,0.319982827902471,0.569595988257926
"ENSG00000178531",60.0405999445876,0.518497460761461,0.272505547659645,1.90270423928784,0.0570791484758457,0.17780983700515
"ENSG00000178537",339.770849465204,0.088535316555924,0.155895625899884,0.567914051756533,0.570093330016913,0.781654150112279
"ENSG00000178567",670.520408226995,0.286676037045883,0.101344653544565,2.82872383514362,0.00467340074389601,0.024744441552606
"ENSG00000178573",1432.43361242402,0.674386722963407,0.113184426758013,5.95829958484693,2.5487596454738e-09,5.33374579467444e-08
"ENSG00000178585",177.999885978207,-0.0976851947763767,0.17300460164533,-0.564639286165561,0.572319138031127,0.783233041853627
"ENSG00000178605",379.091868944123,-0.39163667351149,0.117126017359297,-3.3437205698722,0.000826629526584839,0.00569133007642554
"ENSG00000178607",374.271465249564,-0.00553341128509902,0.123302151048881,-0.0448768430885315,0.964205474782752,0.986285684500663
"ENSG00000178623",9.29859197872255,0.194024625101405,0.594873123208319,0.326161356988151,0.744302276715523,0.887664708886702
"ENSG00000178660",107.785061006405,0.0703637356470923,0.1952833829271,0.36031604221727,0.718610803938866,0.873797372477425
"ENSG00000178662",37.9032472274091,1.26061322261492,0.325409166803845,3.87393273212494,0.000107092984488023,0.000940817371590172
"ENSG00000178665",15.4816689984414,0.605828412586891,0.475141912294792,1.27504730041794,0.202292500583958,0.432242840343336
"ENSG00000178685",458.457760718057,0.267315935443747,0.122566116876246,2.1809937546904,0.0291838784157867,0.106877057173912
"ENSG00000178691",761.90624571847,0.103095868009781,0.106622990959848,0.966919677282406,0.333584189005033,0.583562201482628
"ENSG00000178694",111.885815662511,0.182392764821847,0.19285707830633,0.945740578586064,0.344280919980384,0.593726418090214
"ENSG00000178695",2649.85014895882,2.52817456060431,0.134430123760371,18.8066074023031,6.66702744858076e-79,7.06626473932519e-76
"ENSG00000178700",347.263079709174,0.192128557190696,0.121439069044226,1.58209840295074,0.113627108159633,0.292517964683565
"ENSG00000178715",6.80022071708129,-0.0515272536044856,0.731922711424897,-0.0703998561599121,0.94387540573383,0.976237387969559
"ENSG00000178718",35.0665830227406,-0.494444045791837,0.346701099455828,-1.42613924953772,0.15382815122421,0.362379004713047
"ENSG00000178719",3443.81505956369,-0.0654645842894563,0.0807992684788851,-0.810212586349886,0.417818004853265,0.663713366261349
"ENSG00000178723",34.4926737456492,-3.53376003992767,0.455308762297517,-7.76123881757972,8.41037738963643e-15,3.3825486563944e-13
"ENSG00000178726",21.7481652492252,-0.413295001658803,0.489314000126812,-0.844641685199468,0.3983109274793,0.645392652097304
"ENSG00000178734",14.3865287224361,1.60506215705728,0.545230925297331,2.94382083368068,0.0032418761402252,0.0181179045578715
"ENSG00000178741",565.172490144871,-0.141652387944333,0.121348216580257,-1.16732154733109,0.243080540144507,0.484315303066979
"ENSG00000178752",135.549277363828,-0.410109461441143,0.218869161946358,-1.87376539387333,0.0609627681435353,0.186712078261128
"ENSG00000178761",887.601704850696,-0.161766028046667,0.104170783054617,-1.55289250309132,0.120448818134237,0.304382441113982
"ENSG00000178764",835.560429144114,0.656891514572226,0.119907599680997,5.4783142713208,4.29396980593195e-08,7.53347107724264e-07
"ENSG00000178773",59.5257390148393,0.0324145626394222,0.272308772564423,0.11903605724547,0.905246789306859,0.961452486221543
"ENSG00000178795",6.30191473328902,-1.97021556582923,0.879780648989345,-2.23943953312968,0.0251273315267418,0.0953798223751452
"ENSG00000178802",555.612922996362,0.290044117058203,0.150589894162814,1.92605299758439,0.0540977566873987,0.170855982470386
"ENSG00000178803",5.8883945944538,0.32715651847853,0.856987806810085,0.38175166073399,0.702645577117309,0.863887274547914
"ENSG00000178809",42.6026445572883,-0.249613899056773,0.291382175316596,-0.856654662508302,0.391635766402287,0.638770094961203
"ENSG00000178814",163.648376669775,-0.3589224820297,0.177639290119537,-2.02051292700041,0.0433302106333738,0.144658835499746
"ENSG00000178852",47.2689793116609,-0.183523231509703,0.280121501416672,-0.655155818391527,0.512367436947541,0.738606006794208
"ENSG00000178860",446.084703914763,0.194790064946556,0.158409600926366,1.22966072641709,0.218824179423966,0.452464317748567
"ENSG00000178878",61.5684223835043,1.031100170906,0.289167228113668,3.56575735650335,0.00036280693345793,0.00277228809459074
"ENSG00000178896",86.0112161353888,0.220342151292438,0.215366539318781,1.02310299450135,0.306259151267588,0.556682883932827
"ENSG00000178904",902.607871121525,-0.0982020711133655,0.100861116275496,-0.973636568180866,0.330237022719042,0.580338795937156
"ENSG00000178913",1277.92046899354,-0.0706041310827254,0.0882114973594609,-0.800396016349369,0.423481388332233,0.66844394699695
"ENSG00000178917",39.4008955334022,0.455209016795945,0.333386493085366,1.36540929592905,0.1721244437932,0.389224175234172
"ENSG00000178919",73.0023799674638,-0.0396307331518288,0.427599820154396,-0.0926818283916001,0.926156333707716,0.969505494597265
"ENSG00000178921",263.802854670958,0.0695631963120232,0.178313746054607,0.390116846576259,0.696450146068824,0.861644797329099
"ENSG00000178922",56.1926170899426,0.11648540431129,0.261299660952979,0.445792405112428,0.655747208455619,0.837130027062019
"ENSG00000178927",1257.96926286625,0.126338397338216,0.0908297655606364,1.39093607209494,0.164244813089756,0.378290047584204
"ENSG00000178935",49.8224132353464,-0.260128773483317,0.282968491613982,-0.919285295686482,0.357946366905362,0.606688294990744
"ENSG00000178947",7.31406515524895,0.942889100800627,0.698888250153719,1.34912713240384,0.177296134687045,0.39722976309266
"ENSG00000178950",1389.25918282351,-0.152619817475541,0.0885323681801448,-1.72388721337479,0.0847282060834904,0.236430667060915
"ENSG00000178951",1202.21742200045,-0.222145297606134,0.102589139040942,-2.16538806819968,0.0303579790308632,0.110302493683826
"ENSG00000178952",1770.28998136241,-0.0863787451016112,0.0898002716807973,-0.961898482987355,0.336100600683822,0.586278035004287
"ENSG00000178966",136.271888551141,0.0969199897725484,0.175152776169354,0.553345438720519,0.580026892271398,0.78823677044708
"ENSG00000178971",219.012250028171,-0.0141937317836592,0.162206668645931,-0.087503996612135,0.93027090878193,0.971870654211506
"ENSG00000178972",10.4795268294044,0.646925566755106,0.583215238044077,1.10923982186181,0.267326737864098,0.513397267409435
"ENSG00000178974",357.706142590904,0.176306356994442,0.124113434830557,1.42052596671054,0.155454614454605,0.364692896263767
"ENSG00000178977",26.6476395935422,0.0915801439706431,0.476650165342008,0.192132827447846,0.847638161330583,0.937208173223763
"ENSG00000178980",753.974455332433,-0.231333905546014,0.115107626817212,-2.00971831270022,0.0444610106488184,0.147369111455189
"ENSG00000178982",1453.29786399423,0.031479579419759,0.0925191615493223,0.340249294228387,0.733668798803529,0.881870875039492
"ENSG00000178988",926.985270742673,0.178001534558381,0.0911790652318011,1.95221934010679,0.0509121689795797,0.163058001978166
"ENSG00000178996",3946.9139693151,-0.00325264577965524,0.113820993165616,-0.0285768529090451,0.977202073246365,0.990525196847063
"ENSG00000178999",11.1254431263079,-0.125058388481441,0.568325975723852,-0.22004693401909,0.825834602325393,0.926922560561822
"ENSG00000179010",3970.71902203106,0.0205853366405212,0.0781362911122307,0.26345423294988,0.79220049461495,0.911485856447776
"ENSG00000179021",411.06922566109,0.0784673151985389,0.120277755279949,0.652384266865512,0.514153311268296,0.739523777634881
"ENSG00000179029",127.474065461232,-0.29279526515786,0.180404563002373,-1.62299256895186,0.104590993410489,0.27511248456499
"ENSG00000179041",127.278588334488,-0.384336532290394,0.190968219151111,-2.01256802832869,0.0441600932693558,0.146677422902497
"ENSG00000179044",15.9629828397864,1.07551982138294,0.504228896612571,2.13299917677928,0.032924793731326,0.117009651568251
"ENSG00000179051",1099.21770717217,0.0782110961949621,0.154305745284689,0.506857965986071,0.612254480794866,0.810193980241032
"ENSG00000179057",7.24287110501982,-0.80228457460227,0.72871358056302,-1.10096009735733,0.270914024174944,0.517163122867097
"ENSG00000179058",9.59466368454492,0.571606130399034,0.600811315250977,0.951390421400864,0.341406220947523,0.591031638069991
"ENSG00000179071",36.0426944022121,0.362151905394001,0.316390902285576,1.14463438353585,0.252360642937696,0.496236724461954
"ENSG00000179082",29.3949385089967,1.17592533503277,0.366393873313826,3.20945687327462,0.00132985994970095,0.00851810045279477
"ENSG00000179085",137.975133286515,-0.414327101049919,0.176255604964874,-2.35071730701836,0.0187372631358373,0.0755283846781701
"ENSG00000179091",719.705277964345,-0.117429631486537,0.101089226978078,-1.16164338176217,0.245380352736476,0.486960428914212
"ENSG00000179094",776.596665468835,-3.19174990854548,0.163962920464668,-19.4662909119947,2.12083408639671e-84,2.72951346919256e-81
"ENSG00000179101",383.854498233809,0.253095534616295,0.13564712499701,1.86583780984576,0.0620640606495585,0.189152612446506
"ENSG00000179104",299.296359261006,0.096356054181281,0.140530713415968,0.685658329336657,0.49292858991833,0.725261898430663
"ENSG00000179115",506.917716450706,-0.144171155520276,0.135262807408735,-1.06585955357722,0.286487135028505,0.535969805725636
"ENSG00000179119",531.564514132239,-0.21181230545788,0.119633171907538,-1.77051483364151,0.0766414155256648,0.220051009580719
"ENSG00000179134",2532.30035123191,-0.25187163562569,0.0996857671062585,-2.5266559403331,0.0115154253421613,0.051587502191711
"ENSG00000179151",479.42024678046,0.0515123667960404,0.107757787975404,0.478038457951624,0.632622832974557,0.822729356501428
"ENSG00000179152",521.049636124403,0.105865712584004,0.127767419602377,0.828581440507035,0.407341293615982,0.654645161224565
"ENSG00000179163",92.235369865099,0.0679751455851287,0.206155500715933,0.32972753746112,0.741605844434755,0.886032365560998
"ENSG00000179168",22.3708382799914,0.285254975048709,0.479218780438854,0.595249991637391,0.551676378203774,0.768498708470066
"ENSG00000179195",1913.99569407422,0.172470219448017,0.0926118130709206,1.8622917933368,0.0625619716235463,0.190315989315053
"ENSG00000179218",18280.6638862733,0.170783446732523,0.151726369856263,1.12560161357788,0.260334184807861,0.505804042759577
"ENSG00000179222",4792.95170026134,0.648478237804051,0.083723567262205,7.74546831925054,9.52301953452333e-15,3.80456243842664e-13
"ENSG00000179240",27.7413521591988,0.739327157681579,0.377708869304288,1.95739951524931,0.0503005154472808,0.161524627932473
"ENSG00000179241",290.00369090641,-0.52962843761575,0.162883106682601,-3.25158605089599,0.0011476303006324,0.00751380914127707
"ENSG00000179242",58.3371744439513,-1.31031122969362,0.309958864120577,-4.22737137526707,2.36437251603855e-05,0.000244553754270853
"ENSG00000179256",9.4563676745858,0.103157147688928,0.614080311806091,0.167986411069799,0.866593969555287,0.94540385949668
"ENSG00000179262",1401.93101864823,-0.216741734921015,0.0980512684530202,-2.21049394200202,0.0270709004954095,0.10090266552054
"ENSG00000179271",507.770041401036,-0.176303469897053,0.130345095785085,-1.35258997536621,0.176186656769334,0.395739031534206
"ENSG00000179277",210.000558285895,-0.1597978512352,0.172987174779552,-0.923755483253828,0.355613637555518,0.604221947720056
"ENSG00000179294",38.6109838515311,-1.03921147389636,0.317359169504232,-3.27455947001556,0.00105826861593556,0.00701799187409897
"ENSG00000179295",7618.94575809132,-0.500084558982069,0.0822449580987347,-6.08042815684482,1.19862049117436e-09,2.62414872539241e-08
"ENSG00000179296",157.875089134889,0.208608053767137,0.169621977830416,1.22984094652934,0.218756671563814,0.452436169311723
"ENSG00000179300",68.2352102954452,-3.62303541961932,0.725028479588271,-4.9970939371606,5.82007215528899e-07,8.23124490533728e-06
"ENSG00000179304",635.699807711349,-0.0790805754915667,0.111394373221872,-0.709915350338717,0.477756630753567,0.712659903379234
"ENSG00000179314",16.4160075169583,-0.750692430546661,0.59042747042624,-1.2714388610759,0.20357256496795,0.4334125576737
"ENSG00000179335",688.094710115301,0.03229933105548,0.119261464052462,0.270827893252022,0.786523405613829,0.908784065816979
"ENSG00000179348",209.006908305611,0.157881475735306,0.151041955420935,1.04528225482324,0.295892536618466,0.545857655860707
"ENSG00000179361",64.5595806212455,-0.0688407087705896,0.253963500317706,-0.271065364449894,0.78634075977855,0.908747855152967
"ENSG00000179362",7.08775370530913,-0.434902760668189,0.754909868737337,-0.576098920783229,0.564548320881957,0.777345020686517
"ENSG00000179364",1496.03340271738,-0.128330404363135,0.0840563117455628,-1.52671943008384,0.126830793734967,0.315814986389806
"ENSG00000179387",779.8202262882,-0.143578025328118,0.113210894111206,-1.26823506214059,0.204714019355371,0.434866446680626
"ENSG00000179388",47.744017256153,1.73649066150507,0.399226710102389,4.34963547669371,1.36364017827487e-05,0.000148369980266646
"ENSG00000179397",34.8303217092702,-0.413141390430178,0.320016799298425,-1.29099907047352,0.196703999833652,0.424109785461404
"ENSG00000179403",122.045807929093,0.0873058116247627,0.194209028310302,0.449545586960396,0.653038130373131,0.835129180937964
"ENSG00000179406",66.3470740633987,0.28447370348965,0.23813914569298,1.19456926185671,0.232255364745881,0.469935672317944
"ENSG00000179409",548.808334434968,-0.112878853969817,0.109962287192293,-1.02652333679113,0.304644969326363,0.555239030682015
"ENSG00000179428",5.39770709999669,-0.278724197881526,0.858235171107841,-0.324764362105714,0.745359418625511,0.888455014871293
"ENSG00000179431",159.709844637492,-0.631108136090993,0.198966085110023,-3.171938251396,0.00151425200233941,0.0094999277779079
"ENSG00000179454",338.4779616466,-0.0776053026287374,0.125920775932293,-0.616302608161067,0.537694817805387,0.757274716318772
"ENSG00000179456",183.4715924373,0.374372541082918,0.156289248533437,2.39538256531333,0.0166030318359594,0.0686919466407155
"ENSG00000179476",164.455677315844,-0.0878317386887154,0.170218066675768,-0.515995395811995,0.605857624928909,0.80587204237185
"ENSG00000179523",140.090103116127,-0.208993590111474,0.183944472087737,-1.13617760696711,0.255882240384014,0.500867594485516
"ENSG00000179526",739.238396278683,-0.082086742915058,0.102792266972525,-0.79856924390041,0.424540227390504,0.669528736728412
"ENSG00000179528",10.342876680884,0.661054897870578,0.582844569466667,1.13418728165466,0.256715997791738,0.501676992886714
"ENSG00000179532",227.092995232543,0.109623369174579,0.146975372841378,0.745862160818527,0.455750685152077,0.695259998735934
"ENSG00000179542",4.63112938579586,-0.661725053195077,1.10312372923048,-0.599864761912686,0.548596368472528,0.765931957028715
"ENSG00000179562",581.518304025543,0.0249690771061043,0.109659897235554,0.227695609202237,0.819882886137109,0.92394884079576
"ENSG00000179583",8.62502901166996,1.20661719091107,0.656267474195046,1.83860580991168,0.0659731861191937,0.197547322159601
"ENSG00000179588",94.1035138309514,0.372494380775405,0.209697519132365,1.77634138122673,0.0756766665115873,0.218131847257364
"ENSG00000179593",67.2430476358842,-9.50597481195291,1.05450324101358,-9.01464731660361,1.97504932835953e-19,1.25304361966134e-17
"ENSG00000179598",25.292549493281,-0.0865366067975923,0.376702963317551,-0.229721067324454,0.818308523301621,0.923548048101069
"ENSG00000179604",1300.58773932416,0.208486885220959,0.137723534271623,1.51380725395686,0.130074732284922,0.321758172200677
"ENSG00000179611",110.847367959457,0.147718002291317,0.217955109665788,0.677745075661807,0.497933341008153,0.727932084242183
"ENSG00000179627",63.0807457145796,0.0784088635535055,0.245391097749417,0.319526112693678,0.749327593289338,0.890757974622166
"ENSG00000179630",643.794765458622,0.0225606255108569,0.131679030724763,0.171330434213275,0.863963951212162,0.944116450259404
"ENSG00000179632",1879.74019701364,-0.271099719316601,0.0882287478351381,-3.07269145225965,0.00212137705367791,0.0126944442886644
"ENSG00000179698",9.43411518442927,-0.322786214478727,0.616623336318538,-0.523473886677524,0.600644518542212,0.801185440856794
"ENSG00000179715",20.5173151810056,-0.184687255062114,0.463757954188096,-0.398240619690173,0.690452826664708,0.857469509955913
"ENSG00000179743",34.4910184791776,-0.236227988654573,0.339206335462312,-0.696413845963734,0.486169694416736,0.719195858292343
"ENSG00000179750",17.0706851529135,-0.0747932059711136,0.458321457953209,-0.163189404888717,0.87036930805794,0.945686196260505
"ENSG00000179761",13.2356548992201,0.0947478022548161,0.560921860152425,0.168914440647882,0.865863940419988,0.945351540840292
"ENSG00000179766",10.3317933455002,-0.0211024960900897,0.729383932749513,-0.0289319453618082,0.976918867565758,0.990441377211334
"ENSG00000179818",197.613175963999,-0.0852166063286125,0.168230699957026,-0.506546108114516,0.612473329951784,0.810323169026137
"ENSG00000179820",3784.35383489187,-1.49814164648004,0.151004686310872,-9.92115995258471,3.3681880984212e-23,2.93178807523445e-21
"ENSG00000179832",735.574805207879,-0.270491875535888,0.114710757442662,-2.35803408125078,0.0183720061568441,0.074368580962618
"ENSG00000179833",904.699961673534,0.214127748992176,0.101680703875411,2.10588381896475,0.0352144455558201,0.123346399693773
"ENSG00000179837",1555.72256799056,0.222186977740477,0.0918198840268986,2.41981331271762,0.0155284769813921,0.0650376797421484
"ENSG00000179841",9.25238050399529,-0.55561204975757,0.617194037861708,-0.900222645835188,0.368001777019456,0.616289247916773
"ENSG00000179855",8.98092178506837,-0.422912673498311,0.636530467146667,-0.664402876729647,0.506432492159979,0.734516674212228
"ENSG00000179859",74.7099586069197,-0.487267354228329,0.243636683856284,-1.99997531782101,0.0455029291915412,0.150022283288781
